,Unnamed: 0,tweet,sarcasm,sentiment,dialect,POS_FREQ,NEG_FREQ,NEU_FREQ
203,203,شاهد زينه اخر عيد ميلاد لاوباما البيت الابيض اميركا باراكاوباما الولاياتالمتحده اعياد عيد الميلاد,False,POS,msa,32,19,130
204,204,وش فاءده فلسطين القدس وال المذهب الرافضي والمجوسي هذولا اللي يغررون بكم ويتاجرون بقضيتكم وارض,False,NEG,gulf,33,33,156
205,205,اليمنيه مجلس الوزراء السعودي ضروره وضع حد للممارسات الميليشيا واعوانهم,False,NEU,msa,23,18,80
206,206,يعني احزاب اسلاميه تصوت مسوده الدستور عضو رفضوا اللعبه الاصل والاحتياطي,False,NEG,msa,26,22,106
207,207,اكيد تري تقرير الصندوق الدولي الجزاءر صعود وتيره النمو الجزاءر عكس المغرب غوغل,False,NEU,msa,24,20,92
208,208,تءيد تقديم الاختبارات النهاءيهوتكون شهر شعبان شهر رمضان نعمرتويتمنشنلامفضلهالتصويت مرتبط بحسا,False,NEU,msa,23,20,122
209,209,ياسر ابو عمار سياسهفيدين الجزيره غيرت موقفي حزب النور مواقفه المخزيه الرءيس محمدمرسي,False,NEG,egypt,18,16,83
210,210,بتغنيلها يا بنت الجيران تبع رامي عياش مغروم شكلك لشوشتك,False,NEU,levant,16,12,78
211,211,تقرير غزه شعار انهاء الانقسام المعاهد الازهريه تحيي ذكري المولد النبوي الشريف محمد ابو حطب,False,NEU,msa,26,15,95
212,212,مجلسالامن يصوت بالاجماع مشروعقرار نشر مراقبيندوليين حلبفرنسا روسيا,False,NEU,msa,21,18,102
213,213,حمله هيلاري تفجر موضوع تواطء فريق ترامب موسكو جديد,False,NEU,msa,12,17,68
214,214,رءيس مجلس الوزراء كلي ثقه بحرص الناخبين والناخبات الالتزام بالاشتراطات الصحيه حتي نهايه العمليه الانتخابيه تتم مظاهر الاحتفال عبر الاتصال التجمع,False,POS,msa,52,18,150
215,215,حق شهداءنا يضيع منظم نظامنا القضاءي عاجز القصاص والجهات التشريعيه والتنفيذيه تدعمه ومحاسبه قصر جمع الادله ضروره,False,NEG,msa,22,14,79
216,216,قوانين مرحله انتخابيه اهم مره المرحله نفسها بمرشحينها وكل المراحل اللي الثوره اتلعب اساس قوانينها لتدبير النتيجه باطل,False,NEG,egypt,44,22,150
217,217,امكانيه تقربون المذيع والمذيعه بالاخبار مرره بعيدين يشتت الانتباه,True,NEG,gulf,20,16,107
218,218,نفعله التفكير بالمشاعر نخفيها جستن بيبر,False,NEU,msa,12,6,56
219,219,دفع ايهام الاضطراب ايات الكتابويليه منع جواز المجازللشيخ العلامه الشنقيطيمعرضالكويتالدوليللكتابالسعر,False,NEU,msa,40,18,120
220,220,تسكتوا صوت الاذان الله اكبر ☝❤فلسطين حسبي الله عليكي اسراءيل,False,NEG,msa,39,10,76
221,221,تبارك الرحمن,False,POS,msa,5,2,18
222,222,اوبر محظورا الدنمارك,False,NEU,msa,7,8,37
223,223,اسراءيل تطلق اسم بيريز مفاعلها النووي,False,NEU,msa,12,8,44
224,224,النداءالاخيرحلبتبادستبقيحلبوتلك الايام نداولها الناسصدق الله العظيماجلاء المدنيين,False,NEG,levant,38,14,116
225,225,ناس بتبعتلي رساءل عتاب رقيقه والله يا جماعه انا عنديش نيه اكون كاهن ملاك وبقول للخروف يا خروف وشه ومش هتغير,True,NEG,egypt,32,32,160
226,226,طبيعي لانهم الخلف,True,NEG,egypt,8,2,22
227,227,كلمه صاحب السمو الاميرالوالد الشيخ حمد خليفه ال مراسم تابين زعيم كوبا الراحل فيديل كاسترو كوبا,False,NEU,msa,38,23,135
228,228,الاصلاح يدعو المجتمع الدولي لاسناد الحكومه الشرعيه كشف ومحاصره بءر الارهاب يمنشبابالفضاءيه اليمن,False,NEU,msa,37,20,129
229,229,مبسوط نفسي لاني صرت اعرف اصبر وانا مخبي كلام كبير بقلبي احتاج يسمعنيكلناااالدلماني,False,POS,msa,27,18,130
230,230,البرلمان العربي يطالب المجتمع الدولي برفض تصريحات ايران العدوانيه,False,NEU,msa,27,14,100
231,231,هاذي النبته طلعت محل ماتو جنود بريطانيا وقت الحرب عشان سنه لازم يلبسوها ذكري,False,NEU,msa,26,20,117
232,232,ينكر ضروره اجراء اصلاحات شامله بالقضاء سواء كيفيه التعيين البدايه وحتي كيفيه المحاسبه داخل القضاءلهذا تقدم,False,NEU,msa,30,15,101
233,233,ويندوز بمساحه تخزينيه اقل انظمه مايكروسوفت السابقه,False,NEU,msa,13,16,77
234,234,لودهجناناتجنن تشوف بيعاكس واحده روح اعمل اخوها,False,NEU,egypt,13,17,72
235,235,يبدولي عندكم ماده المكتبه ضاع نص عمرك ماده مفيده درستها حياتي,False,NEG,msa,10,7,53
236,236,واحده دفعتي لسه شايفينها شهر واعدها هيخطبها كده يومين تلاته لقيناه خطب واحده غيرها مشت جديد,False,NEU,egypt,16,16,86
237,237,علاش روسيا صفحت لتركيا تنازلت حقها قضيه اسقاط الطاءره روخوي مقتل قاءدها,False,NEU,msa,15,9,43
238,238,صدور قانون تشكيل الاحزاب حوار ونفس الحال بالنسبه لقانون مباشره الحياه السياسيه يقلص مضمون حوار وطني ويفقده جانب كبير مصداقيته,False,NEG,msa,44,39,208
239,239,الاعداد انا مبهور عجله ورا يا مرسي والا هندخل مرحله كرساه,False,NEU,egypt,16,11,59
240,240,ريكي مارتن بيقلب شباب احنا قاعدين,True,NEG,egypt,11,8,67
241,241,لافروف حقوق الانسان ليست وسيله لتحقيق المصالح الخاصه,False,NEU,msa,22,9,48
242,242,ميسي عنده منتخب قوي وعناصر خرافيه بس يخذلهم,False,NEG,egypt,8,10,56
243,243,احلم دوما اكونالافضل الجميع لذا اجمع البوكيمون سلاحي المنيعبوكيمون ساجمعها,False,POS,msa,28,22,108
244,244,الانقلاب الدموي هزيمه دمويه لمنتخب مصر بالسته يقتل الستات الشوارع تقتله غانا بالستات التصفيات,True,NEG,egypt,33,17,118
245,245,هلتتزوجوحدهتكشفوجهها عايز يتجوز سال السءال ده البلد كلها هتبات الشارع عادلامام,True,NEU,egypt,27,16,92
246,246,زيت الكثافه وداعا للقشره والصلع والتقصف والفراغات والشعر الخشنيستعمل للدقن والشنب وشعر الراسللطلب وتس فقط,False,NEU,msa,46,28,149
247,247,تبا جدار الصامتين خطبه الشيخ احمدالقطان حماه ١٩٨٢وكانها تتحدث حلب ٢٠١٦,False,NEU,msa,20,43,98
248,248,ملوك الاناقه والفخامه طبعاا قميص غوتشي لابس تاي تاي,False,NEU,egypt,15,13,68
249,249,شوقي ولد الهدي فالكاءنات ضياء وفم الزمان تبسم وثناء اللهم صلي وسلم سيدنا محمد وعلي اله وصحبه وسلم بكفيحصار اضبطواشركاءالمخلوع,False,POS,egypt,47,38,192
250,250,تعتقد الاسد يصدق يقولهارانيوز سوريا بشارالاسد,False,NEU,msa,11,11,57
251,251,الفجوه تزداد الشعب وحكامه استجابه حاسمه وواضحه لمطالب الثوره,False,NEG,msa,24,21,106
252,252,اعتذاره حضور «نوبل» بوب ديلان السويد,False,NEU,msa,18,19,103
253,253,سواء مختلطه مش مختلطه باقي ٣ تنسوا ماذالوالمدارسمختلطه,False,NEU,msa,17,20,63
254,254,اهاجم مرسي لاني استكثر الرءاسه لانه كذاب ومخلف لوعوده رقبته دماء شبابلا اسميكم خرفانا فحتي الخروف يستحي يدافع كذاب,True,NEG,msa,30,22,137
255,255,عاجل اندلاع مواجهات شبان وقوات الاحتلال بلده عنبتا شرق طولكرم قليلفلسطين,False,NEG,msa,31,18,110
256,256,مايمرروهمهما عملوا الدستور ده مش هيعيشلانه ولد ميتا وبني باطل وسيقود باطلدي قناعتي ومءمن بيها,True,NEG,egypt,28,32,157
257,257,قاربت السنه ابشع مجزره التاريخ الانساني فضاعتصامرابعه العين مليءه بالحسره يمزجها الامل الصبر,False,NEG,msa,29,10,102
258,258,قطر الدوله الوحيده العالم سفير غزه واميرها الحاكم الوحيد جرم اسراءيل وحملها مسءوليه العدوان بينما مسوخكم جرموا حماس,True,NEG,msa,38,29,129
259,259,الرءيس الحريري يستقبل وزير خارجيه كندا بيت الوسط ويولم شرفه,False,NEU,msa,19,16,82
260,260, تركيز السلطات التشريعيه والتنفيذيه يدي الرءيس مرفوض ويثير المزيد المخاوف بشان احتكار السلطه جانب فصيل,False,NEG,msa,29,16,97
261,261,الطلبات اتتني لترجمه مناظره هيلاري كلنتون وترامب اللي وصعب ترجمتها كامله تءيد ترجمه المقاطع,False,NEU,msa,27,15,95
262,262,رضاك يارب كلمتينوبس,False,NEU,egypt,7,7,44
263,263,وغاب عني وفراقه حبيبي شيء تاني عذاب مش بالكلام احكيهاليسا,False,POS,levant,20,16,104
264,264,احسن ميلف مصر فيفيعبدهالامالمثاليه,True,NEG,egypt,11,2,26
265,265,اللهم الاهلي بطلا لكاس مصر,False,POS,msa,14,2,28
266,266,وصول الثوار لميدان التحرير اكبر علامات اسقاط الانقلاب والعلامات الكبري والاخري قادمه قادم الايام,False,NEU,msa,36,21,120
267,267,يحيطك داءما بما يشغلك فضيحهالمحله مرتضيسما ابلهفاهيتا الخ يتغير الزمن يتغيرون يلهونك بقنابل الدخانليطبخ برواقه الله غالب,False,NEG,egypt,46,23,169
268,268,القوات البريه السعوديه والقوات الفرنسيه الخاصه تءديان التمرين المشترك «سانتول»,False,NEU,msa,26,18,98
269,269,الاهداف المنتخب المباريات الرسميه كريستيانوبيليهالظاهرهسواريزميسيمارادونانيمار,False,NEU,msa,21,15,94
270,270,صوره مسربه ويندوز فون توضح شكل الايقونات الرءيسيه,False,NEU,msa,15,20,83
271,271,واشنطن تحدد اسماء ضباط سوريين يجب ملاحقتهم لارتكابهم جراءم حرب,False,NEG,msa,17,14,91
272,272,مافيه عذر لمايكرو ويندوز معرب الاكسبوكس عربوا فورزا كتسكيته لنا حصريات نزلت وماتعربت,False,NEG,gulf,24,29,138
273,273, الهبه اليديده❤❤,False,NEU,msa,36,2,33
274,274,لاماسيا تحكم بيكيه يتجهز لرءاسه برشلونه يوروسبورت عربيه برشلونه,False,POS,msa,24,25,135
275,275,لست ممن يقيم الكتاب شويه عقل يا انسه تشتري كتاب مش لازم كاتب جميل معضل معرضالكويتالدوليللكتاب,True,NEG,egypt,33,17,119
276,276,اسال حالي ايه اللي جراليولا لحظه ابدا انا هنساكياما ليالي سهرت الليالي شاغلني انت وهمي رضاك رامي عياش افصلواسمع,False,POS,egypt,35,11,82
